strikes_acc(%),tkd_acc(%),kd_avg,avg_fgt_t,standing_str(%),clinch_str(%),ground_str(%),head_str(%),body_str(%),leg_str(%),ko/tko(%),dec(%),encoded_target
0.26666666666666666,0.0,0.0,0.40438551759306485,0.85,0.13,0.02,0.65,0.08,0.27,0.18,0.23,7
0.5969289827255279,0.24,0.79,0.3406425293217747,0.72,0.14,0.14,0.66,0.23,0.11,0.64,0.18,7
0.4777777777777778,0.0,0.45,0.39979602243753193,0.84,0.12,0.03,0.64,0.24,0.12,0.53,0.2,5
0.6666666666666666,0.0,0.0,0.051504334523202445,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,7
0.3558951965065502,0.0,0.0,0.6430392656807752,0.7,0.27,0.03,0.59,0.29,0.12,0.0,0.0,7
0.5405405405405406,0.0,0.0,0.6047934727180011,0.2,0.18,0.63,0.75,0.2,0.05,0.0,0.0,7
0.5294117647058824,0.25,0.81,0.5430902600713922,0.81,0.09,0.09,0.74,0.17,0.08,0.6,0.0,2
0.4782608695652174,0.10714285714285714,0.0,0.7450280469148395,0.6,0.33,0.07,0.47,0.45,0.09,0.56,0.44,5
0.3365617433414044,0.2,0.25,0.7164711881693014,0.7,0.09,0.22,0.65,0.2,0.15,0.23,0.46,2
0.45990180032733224,0.0,0.0,0.5645079041305457,0.61,0.25,0.14,0.53,0.31,0.16,0.47,0.07,7
0.5862068965517241,0.14285714285714285,0.21,0.4910759816420194,0.55,0.34,0.11,0.51,0.31,0.18,0.75,0.25,3
0.41702127659574467,0.2222222222222222,0.27,0.3370729219785824,0.79,0.09,0.12,0.5,0.31,0.19,0.38,0.0,0
0.56,0.0,0.0,0.5492095869454361,0.64,0.1,0.26,0.7,0.14,0.16,0.0,0.1,3
0.43741765480895917,0.0,0.42,0.41509433962264153,0.82,0.13,0.05,0.73,0.2,0.06,0.58,0.42,6
0.4576271186440678,0.0,1.12,0.4558898521162672,0.75,0.08,0.17,0.71,0.26,0.03,0.67,0.11,3
0.4633431085043988,0.0,0.33,0.7450280469148395,0.9,0.06,0.04,0.48,0.3,0.22,0.0,0.0,7
0.22123893805309736,0.0,0.0,0.4405915349311576,0.96,0.04,0.0,0.76,0.16,0.08,0.17,0.22,7
0.43119266055045874,0.16666666666666666,0.0,0.4467108618052015,0.86,0.12,0.02,0.6,0.35,0.05,0.0,0.5,7
0.4896907216494845,0.0,0.29,0.4977052524222336,0.92,0.03,0.05,0.58,0.23,0.19,0.35,0.25,3
0.5337301587301587,0.0,1.36,0.3437021927587966,0.45,0.38,0.18,0.7,0.17,0.13,1.0,0.0,7
0.27741935483870966,0.0,0.0,0.6114227434982153,0.47,0.23,0.3,0.65,0.14,0.21,0.0,0.0,7
0.47091108671789245,0.24456521739130435,0.19,0.7123916369199388,0.67,0.17,0.16,0.58,0.24,0.18,0.16,0.5,0
0.8,0.0,0.0,0.3498215196328404,0.02,0.0,0.98,0.98,0.0,0.02,0.0,0.0,7
0.5150259067357513,0.0,0.31,0.6002039775624682,0.89,0.1,0.01,0.46,0.36,0.18,0.67,0.25,4
0.33393501805054154,0.0,0.0,0.5068842427332994,0.7,0.09,0.21,0.59,0.21,0.2,0.0,0.0,7
0.47883211678832116,0.34285714285714286,0.35,0.6058133605303416,0.66,0.12,0.22,0.58,0.14,0.28,0.0,0.0,7
0.32558139534883723,0.0,0.0,0.509433962264151,0.46,0.51,0.03,0.4,0.26,0.34,0.0,0.0,7
0.4020319303338171,0.22641509433962265,0.0,0.6981132075471699,0.77,0.15,0.08,0.7,0.19,0.1,0.07,0.33,2
0.4230769230769231,0.0,0.0,0.7450280469148395,1.0,0.0,0.0,0.64,0.12,0.24,0.0,0.0,7
0.45182724252491696,0.07017543859649122,0.14,0.6568077511473738,0.65,0.25,0.1,0.74,0.2,0.07,0.15,0.5,7
0.6782945736434108,0.0,0.0,0.7450280469148395,0.89,0.11,0.0,0.79,0.1,0.11,0.0,0.0,7
0.4148936170212766,0.6666666666666666,0.0,0.36511983681795007,0.91,0.09,0.0,0.79,0.17,0.04,0.0,0.0,3
0.5739910313901345,0.14285714285714285,0.0,0.5420703722590515,0.76,0.22,0.02,0.4,0.35,0.25,0.67,0.17,3
0.4440619621342513,0.0,0.53,0.40234574196838346,0.54,0.15,0.31,0.78,0.13,0.09,0.0,0.0,7
0.38095238095238093,0.0,0.0,0.33860275369709336,0.75,0.25,0.0,0.38,0.25,0.38,0.47,0.13,7
0.4365284974093264,0.22033898305084745,0.0,0.6109127995920449,0.61,0.21,0.18,0.76,0.11,0.13,0.0,0.85,6
0.47482517482517483,0.23809523809523808,0.39,0.4997450280469149,0.72,0.17,0.1,0.65,0.2,0.15,0.09,0.84,7
0.4627659574468085,0.0,1.69,0.19734829168791435,0.89,0.08,0.03,0.82,0.16,0.02,1.0,0.0,7
0.5798525798525799,0.0,0.06,0.6047934727180011,0.29,0.3,0.41,0.75,0.12,0.13,0.0,0.0,7
0.38034576888080074,0.2236842105263158,0.0,0.49515553289138203,0.73,0.07,0.2,0.54,0.2,0.27,0.0,0.79,3
0.526890756302521,0.10344827586206896,0.68,0.5991840897501276,0.73,0.06,0.21,0.76,0.12,0.12,0.35,0.57,0
0.425,0.15476190476190477,0.15,0.6083630800611933,0.8,0.11,0.09,0.53,0.17,0.3,0.15,0.48,0
0.5068134171907757,0.2,0.0,0.6986231514533402,0.61,0.33,0.06,0.56,0.32,0.12,0.06,0.69,1
0.5615615615615616,0.0,0.77,0.3605303416624172,0.68,0.3,0.01,0.79,0.17,0.04,1.0,0.0,7
0.3775794757389849,0.375886524822695,0.19,0.5981642019377869,0.55,0.21,0.24,0.78,0.14,0.08,0.0,0.0,7
0.49070631970260226,0.5714285714285714,0.83,0.7450280469148395,0.82,0.12,0.06,0.54,0.3,0.17,0.42,0.53,7
0.4258639910813824,0.0,0.16,0.5578786333503315,0.9,0.06,0.04,0.62,0.26,0.13,0.19,0.67,0
0.3160919540229885,0.0,0.0,0.7450280469148395,0.93,0.07,0.0,0.8,0.11,0.09,0.0,0.0,7
0.5218253968253969,0.24444444444444444,0.0,0.7078021417644059,0.34,0.23,0.43,0.71,0.25,0.03,0.08,0.46,3
0.27941176470588236,0.0,0.0,0.33758286588475267,1.0,0.0,0.0,0.74,0.21,0.05,0.19,0.31,1
0.32592592592592595,0.0,0.0,0.455379908210097,0.86,0.14,0.0,0.41,0.2,0.39,0.0,0.0,7
0.5079365079365079,0.0,0.0,0.5461499235084142,0.73,0.25,0.02,0.44,0.08,0.48,0.0,0.0,7
0.4074074074074074,0.0,0.0,0.6129525752167262,0.71,0.12,0.17,0.53,0.24,0.22,0.0,0.29,7
0.36728395061728397,0.31666666666666665,0.24,0.6501784803671598,0.82,0.13,0.05,0.58,0.23,0.18,0.22,0.36,7
0.4762282091917591,0.2,0.12,0.44008159102498723,0.91,0.03,0.06,0.7,0.1,0.2,0.0,0.41,0
0.5225806451612903,0.0,0.0,0.3901070882202958,0.23,0.12,0.65,0.68,0.15,0.17,0.0,0.0,7
0.48717948717948717,0.0,0.0,0.4992350841407445,0.21,0.29,0.5,0.74,0.18,0.08,0.0,0.0,7
0.4134366925064599,0.0,0.0,0.6532381438041817,0.59,0.31,0.1,0.43,0.34,0.24,0.0,0.0,7
0.49,0.0,0.0,0.5568587455379909,0.57,0.3,0.13,0.52,0.31,0.17,0.0,0.0,7
0.34375,0.0,0.0,0.184089750127486,0.91,0.09,0.0,0.27,0.09,0.64,0.0,0.0,7
0.3949579831932773,0.0,0.0,0.7450280469148395,0.85,0.15,0.0,0.64,0.23,0.13,0.0,0.0,7
0.46502057613168724,0.3392857142857143,0.0,0.6180520142784295,0.63,0.21,0.15,0.82,0.15,0.03,0.15,0.23,7
0.5391304347826087,0.0,0.0,0.4416114227434983,0.94,0.05,0.01,0.65,0.29,0.06,0.7,0.0,7
0.31746031746031744,0.0,1.42,0.5068842427332994,0.73,0.16,0.11,0.81,0.13,0.06,0.6,0.0,7
0.4917763157894737,0.0,0.0,0.553799082100969,0.47,0.13,0.39,0.59,0.25,0.16,0.0,0.0,7
0.0,0.0,0.0,0.09535951045385008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.6506849315068494,0.0,0.0,0.4421213666496686,0.37,0.44,0.19,0.36,0.15,0.49,0.0,0.0,7
0.4731800766283525,0.1511627906976744,0.19,0.4987251402345743,0.63,0.19,0.18,0.5,0.21,0.29,0.32,0.42,1
0.5789473684210527,0.0,0.0,0.21417644059153493,0.82,0.18,0.0,0.09,0.09,0.82,0.0,0.0,0
0.3818393480791618,0.13793103448275862,0.46,0.4660887302396737,0.85,0.08,0.07,0.64,0.19,0.17,0.25,0.31,0
0.5555555555555556,0.0,0.0,0.13513513513513514,0.35,0.0,0.65,0.7,0.3,0.0,0.0,0.0,7
0.5131147540983606,0.0,0.09,0.6058133605303416,0.31,0.19,0.5,0.68,0.21,0.11,0.0,0.0,7
0.4444444444444444,0.0,0.0,0.2014278429372769,0.5,0.0,0.5,0.75,0.25,0.0,0.0,0.0,7
0.2857142857142857,0.0,0.0,0.35747067822539524,0.67,0.33,0.0,0.72,0.17,0.11,0.71,0.0,7
0.4791666666666667,0.0,0.5,0.5956144824069354,0.44,0.09,0.47,0.66,0.18,0.16,0.0,0.0,7
0.37254901960784315,0.0,0.0,0.5191228964813871,0.68,0.18,0.13,0.56,0.16,0.29,0.0,0.0,7
0.4407337723424271,0.0,0.72,0.39316675165731774,0.66,0.19,0.15,0.65,0.23,0.11,0.0,0.0,7
0.35714285714285715,0.0,0.0,0.1942886282508924,0.7,0.3,0.0,0.7,0.2,0.1,0.0,0.0,7
0.49572649572649574,0.0,0.0,0.7450280469148395,0.59,0.28,0.14,0.78,0.17,0.05,0.0,0.0,6
0.7777777777777778,0.6666666666666666,0.0,0.14941356450790413,0.43,0.0,0.57,0.43,0.14,0.43,0.33,0.0,7
0.4676056338028169,0.0,0.0,0.5486996430392658,0.8,0.14,0.07,0.64,0.19,0.17,0.3,0.1,7
0.43782117163412126,0.13793103448275862,0.43,0.649158592554819,0.55,0.16,0.29,0.64,0.25,0.11,0.59,0.27,1
0.417516218721038,0.0,0.38,0.6068332483426824,0.61,0.22,0.17,0.52,0.35,0.14,0.0,0.0,7
0.43782117163412126,0.13793103448275862,0.43,0.649158592554819,0.55,0.16,0.29,0.64,0.25,0.11,0.59,0.27,1
0.4879518072289157,0.0,0.47,0.3656297807241204,0.41,0.48,0.11,0.54,0.22,0.23,0.54,0.38,7
0.4414715719063545,0.08256880733944955,0.46,0.5675675675675675,0.7,0.12,0.18,0.67,0.17,0.16,0.3,0.5,6
0.7093023255813954,0.0,0.0,0.7450280469148395,0.43,0.36,0.21,0.56,0.16,0.28,0.0,0.0,7
0.37561576354679804,0.125,0.25,0.7450280469148395,0.69,0.16,0.15,0.67,0.18,0.15,0.25,0.67,1
0.3333333333333333,0.0,0.0,0.5996940336562979,0.95,0.05,0.0,0.29,0.19,0.52,0.0,0.0,7
0.4623513870541612,0.0,0.0,0.7450280469148395,0.78,0.18,0.04,0.56,0.15,0.29,0.0,0.0,7
0.6821705426356589,0.2631578947368421,0.5,0.7450280469148395,0.2,0.23,0.57,0.74,0.14,0.13,0.55,0.2,7
0.3381294964028777,0.0,0.0,0.7450280469148395,0.62,0.38,0.0,0.7,0.21,0.09,0.25,0.38,7
0.5046728971962616,0.0,9.52,0.08516063233044366,0.48,0.06,0.46,0.96,0.04,0.0,0.71,0.14,6
0.7358490566037735,0.0,0.0,0.5410504844467109,0.54,0.12,0.35,0.62,0.24,0.14,0.0,0.0,7
0.4689655172413793,0.0,0.0,0.44926058133605307,0.47,0.18,0.35,0.73,0.13,0.14,0.0,0.0,7
0.46956777418406354,0.5714285714285714,0.58,0.5583885772565018,0.68,0.23,0.09,0.76,0.2,0.04,0.72,0.24,3
0.6020408163265306,0.0,0.0,0.6705762366139725,0.66,0.09,0.25,0.62,0.19,0.19,0.0,0.0,7
0.3073089700996678,0.0,0.4,0.50790413054564,0.75,0.15,0.11,0.56,0.11,0.32,0.0,0.0,7
0.0,0.0,0.0,0.08363080061193268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.42150463758158707,0.1,0.55,0.7067822539520654,0.85,0.07,0.07,0.7,0.12,0.19,0.42,0.38,0
0.46236559139784944,0.15625,0.51,0.607853136155023,0.88,0.07,0.05,0.74,0.18,0.08,0.42,0.37,5
0.48704663212435234,0.0,0.0,0.3437021927587966,0.28,0.48,0.24,0.65,0.29,0.06,0.0,0.0,7
0.5,0.0,0.0,0.10606833248342684,0.27,0.13,0.6,0.87,0.0,0.13,0.0,0.0,7
0.3634920634920635,0.0,0.58,0.5420703722590515,0.74,0.21,0.04,0.32,0.21,0.47,0.0,0.0,7
0.5,0.25,0.0,0.40030596634370225,0.63,0.37,0.0,0.37,0.2,0.43,0.36,0.09,7
0.4117647058823529,0.0,0.0,0.09892911779704233,0.29,0.0,0.71,0.29,0.71,0.0,0.0,0.0,7
0.5138888888888888,0.0,0.0,0.7450280469148395,0.7,0.27,0.03,0.27,0.35,0.38,0.0,0.33,7
0.4636363636363636,0.0,0.0,0.7450280469148395,0.43,0.35,0.22,0.8,0.2,0.0,0.0,0.0,7
0.42857142857142855,0.0,1.74,0.40642529321774606,0.94,0.0,0.06,0.78,0.22,0.0,0.0,0.0,7
0.5422077922077922,0.06976744186046512,0.0,0.4462009178990312,0.86,0.04,0.1,0.81,0.05,0.13,0.13,0.0,0
0.3372093023255814,0.0,0.0,0.5492095869454361,0.72,0.03,0.24,0.45,0.21,0.11,0.0,0.25,7
0.5196850393700787,0.16666666666666666,0.0,0.3018867924528302,0.79,0.09,0.12,0.75,0.14,0.11,0.25,0.0,0
0.47237076648841353,0.0,0.22,0.4161142274349822,0.72,0.15,0.12,0.58,0.25,0.17,0.73,0.18,7
0.41379310344827586,0.0,0.0,0.7450280469148395,0.42,0.5,0.08,0.67,0.25,0.08,0.0,0.0,7
0.47413793103448276,0.0,0.0,0.7450280469148395,0.67,0.29,0.04,0.42,0.44,0.15,0.0,0.0,7
0.36553238199780463,0.0,0.0,0.5543090260071393,0.44,0.13,0.42,0.77,0.13,0.1,0.0,0.0,7
0.5271317829457365,0.04,0.0,0.5430902600713922,0.78,0.1,0.12,0.68,0.16,0.16,0.19,0.13,0
0.3701657458563536,0.0,0.47,0.5063742988271291,0.82,0.04,0.13,0.63,0.24,0.13,0.43,0.29,7
0.5185185185185185,0.0,0.0,0.5140234574196839,0.43,0.43,0.14,0.79,0.21,0.0,0.75,0.25,7
0.4424778761061947,0.0,0.46,0.45130035696073434,0.65,0.13,0.21,0.58,0.29,0.13,0.22,0.11,7
0.4,0.0,0.58,0.40489546149923517,0.63,0.18,0.2,0.48,0.45,0.08,0.0,0.0,7
0.3765586034912718,0.2,0.3,0.6047934727180011,0.77,0.18,0.05,0.6,0.28,0.11,0.22,0.56,7
0.32608695652173914,0.0,0.0,0.3018867924528302,0.6,0.33,0.07,0.8,0.2,0.0,0.0,0.0,7
0.42735042735042733,0.0,0.0,0.7450280469148395,0.74,0.12,0.14,0.48,0.4,0.12,0.1,0.4,7
0.44074074074074077,0.5,0.76,0.4645588985211627,0.78,0.1,0.12,0.66,0.16,0.18,0.58,0.17,3
0.502283105022831,0.0,0.62,0.5956144824069354,0.92,0.05,0.02,0.65,0.22,0.14,0.9,0.1,7
0.16666666666666666,0.0,0.0,0.16063233044365122,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
0.39285714285714285,0.0,0.0,0.25497195308516063,0.64,0.18,0.18,0.73,0.12,0.15,0.33,0.33,7
0.34285714285714286,0.0,1.0,0.7450280469148395,0.42,0.46,0.13,0.88,0.04,0.08,0.0,0.0,7
0.5,0.0,0.0,0.2947475777664457,0.63,0.38,0.0,0.13,0.38,0.5,0.0,0.0,7
0.423728813559322,0.0,0.0,0.7450280469148395,0.64,0.04,0.32,0.76,0.12,0.12,0.0,0.0,7
0.5263157894736842,0.42105263157894735,0.96,0.10045894951555329,0.38,0.39,0.23,0.71,0.18,0.11,0.25,0.0,7
0.4782608695652174,0.625,0.36,0.6659867414584396,0.73,0.01,0.26,0.82,0.11,0.07,0.71,0.06,5
0.564625850340136,0.4,0.78,0.7067822539520654,0.48,0.04,0.48,0.64,0.17,0.19,0.5,0.5,1
0.5341880341880342,0.0,0.0,0.5563488016318205,0.52,0.3,0.18,0.4,0.22,0.38,0.36,0.36,7
0.5357142857142857,0.0,0.0,0.7450280469148395,0.13,0.0,0.87,0.47,0.27,0.27,0.0,0.0,7
0.44285714285714284,0.3,0.39,0.40234574196838346,0.73,0.08,0.19,0.61,0.3,0.1,0.31,0.13,7
0.26262626262626265,0.0,0.0,0.7450280469148395,0.5,0.31,0.19,0.73,0.08,0.19,0.0,0.0,7
0.44482173174872663,0.0,0.0,0.44722080571137185,0.71,0.06,0.24,0.78,0.11,0.1,0.3,0.2,0
0.5375,0.0,0.0,0.6466088730239675,0.77,0.23,0.0,0.63,0.24,0.13,0.53,0.27,1
0.4248407643312102,0.0,0.08,0.6644569097399288,0.76,0.08,0.15,0.75,0.19,0.06,0.0,0.0,7
0.39591836734693875,0.0,0.0,0.4548699643039266,0.52,0.46,0.02,0.62,0.16,0.22,0.0,0.0,7
0.40705734089477,0.48484848484848486,0.34,0.6613972463029066,0.77,0.08,0.15,0.77,0.15,0.08,0.17,0.33,3
0.39759036144578314,0.0,0.0,0.6522182559918409,0.83,0.05,0.12,0.77,0.07,0.17,0.15,0.31,7
0.4027476500361533,0.35714285714285715,0.3,0.5609382967873535,0.82,0.15,0.02,0.53,0.28,0.19,0.36,0.45,7
0.519434628975265,0.0,0.18,0.21264660887302395,0.68,0.09,0.23,0.7,0.12,0.18,0.0,0.0,7
0.3065626434144103,0.03896103896103896,0.08,0.7011728709841919,0.82,0.09,0.09,0.8,0.12,0.07,0.16,0.64,3
0.4117647058823529,0.0,0.0,0.5053544110147884,0.54,0.4,0.06,0.23,0.17,0.6,0.0,0.0,7
0.36623963828183875,0.25806451612903225,0.61,0.5089240183579806,0.71,0.2,0.09,0.78,0.12,0.1,0.0,0.0,7
0.6027397260273972,0.0,0.0,0.6532381438041817,0.68,0.09,0.23,0.36,0.2,0.43,0.0,0.5,7
0.37777777777777777,0.0,0.0,0.3054563997960225,0.76,0.12,0.12,0.53,0.18,0.29,0.5,0.0,7
0.47883597883597884,1.0,0.33,0.7450280469148395,0.87,0.12,0.01,0.67,0.19,0.14,0.29,0.57,7
0.408955223880597,0.4583333333333333,0.38,0.46251912289648145,0.49,0.18,0.33,0.75,0.18,0.07,0.47,0.2,7
0.3431174089068826,0.32407407407407407,0.09,0.647628760836308,0.66,0.09,0.25,0.74,0.14,0.11,0.17,0.61,7
0.43318318318318316,0.0,0.51,0.49719530851606336,0.48,0.1,0.42,0.73,0.12,0.14,0.0,0.0,7
0.391304347826087,0.1111111111111111,0.71,0.5660377358490567,0.81,0.11,0.07,0.76,0.16,0.08,0.8,0.1,4
0.31896551724137934,0.0,0.0,0.5680775114737379,0.72,0.28,0.0,0.36,0.32,0.31,0.17,0.5,7
0.5,0.09090909090909091,0.44,0.5492095869454361,0.67,0.02,0.31,0.42,0.35,0.23,0.09,0.78,7
0.4823008849557522,1.0,0.0,0.509433962264151,0.85,0.15,0.01,0.72,0.21,0.07,0.18,0.18,7
0.4032258064516129,0.0,0.44,0.19173890872004082,0.57,0.07,0.36,0.8,0.1,0.1,0.0,0.0,7
0.6613418530351438,0.0,0.9,0.453850076491586,0.43,0.37,0.2,0.47,0.22,0.31,0.42,0.47,7
0.40131578947368424,0.44680851063829785,0.2,0.7180010198878125,0.65,0.18,0.18,0.49,0.4,0.12,0.31,0.46,7
0.2903225806451613,0.0,0.0,0.4655787863335033,1.0,0.0,0.0,0.53,0.16,0.31,0.3,0.4,7
0.44776119402985076,0.0,1.64,0.2014278429372769,0.68,0.11,0.22,0.83,0.16,0.01,0.29,0.14,3
0.36,0.0,0.0,0.30800611932687405,0.44,0.19,0.37,0.56,0.26,0.19,0.0,0.0,7
0.3790523690773067,0.0,0.0,0.7450280469148395,0.65,0.13,0.22,0.55,0.27,0.18,0.0,0.0,7
0.48484848484848486,0.5,0.0,0.2646608873023968,0.6,0.34,0.06,0.64,0.26,0.1,0.73,0.09,7
0.43735408560311284,0.0,0.16,0.647628760836308,0.82,0.13,0.05,0.49,0.26,0.26,0.22,0.67,0
0.5235294117647059,0.34615384615384615,0.4,0.44926058133605307,0.61,0.19,0.2,0.65,0.19,0.16,0.4,0.3,7
0.47866419294990725,0.03333333333333333,0.21,0.44263131055583893,0.73,0.17,0.1,0.54,0.23,0.23,0.11,0.75,3
0.512987012987013,0.05714285714285714,0.0,0.6175420703722592,0.38,0.28,0.34,0.72,0.18,0.1,0.11,0.75,1
0.4117647058823529,0.0,0.0,0.6053034166241714,0.85,0.12,0.03,0.43,0.22,0.35,0.28,0.11,5
0.2727272727272727,0.0,0.0,0.7450280469148395,0.69,0.31,0.0,0.72,0.17,0.11,0.0,0.0,7
0.46987951807228917,0.0,0.0,0.7450280469148395,0.66,0.28,0.06,0.42,0.5,0.09,0.6,0.2,7
0.44509688784497947,0.14285714285714285,0.45,0.4584395716471189,0.76,0.2,0.04,0.67,0.15,0.17,0.58,0.33,3
0.8095238095238095,0.0,0.0,0.21417644059153493,0.12,0.0,0.88,0.94,0.0,0.06,0.0,0.0,7
0.25,0.0,0.22,0.6557878633350332,0.72,0.11,0.17,0.63,0.26,0.11,0.0,0.0,7
0.47112462006079026,0.0,0.0,0.647628760836308,0.71,0.15,0.15,0.71,0.16,0.14,0.29,0.29,1
0.1956521739130435,0.0,0.0,0.3579806221315656,0.78,0.22,0.0,0.33,0.56,0.11,0.0,0.0,7
0.33508541392904073,0.0,0.14,0.4079551249362571,0.66,0.13,0.22,0.69,0.2,0.12,0.53,0.2,7
0.2889082462253194,0.0,0.19,0.5690973992860786,0.86,0.09,0.05,0.48,0.29,0.24,0.0,0.0,7
0.34615384615384615,0.0,0.0,0.3885772565017848,0.52,0.22,0.26,0.74,0.04,0.22,0.0,0.0,7
0.37142857142857144,0.0,0.0,0.7450280469148395,0.77,0.23,0.0,0.54,0.38,0.08,0.0,0.0,7
0.4161105815061964,0.2,0.86,0.5165731769505354,0.94,0.02,0.03,0.73,0.13,0.15,0.53,0.27,5
0.39622641509433965,0.0,0.0,0.7450280469148395,0.81,0.14,0.05,0.48,0.33,0.19,0.0,0.0,7
0.4819277108433735,0.16666666666666666,0.0,0.35084140744518105,0.5,0.08,0.43,0.82,0.08,0.1,0.67,0.11,7
0.44,0.0,0.0,0.6047934727180011,0.9,0.1,0.0,0.5,0.24,0.26,0.22,0.56,1
0.5274261603375527,0.0,0.54,0.4456909739928609,0.88,0.03,0.09,0.88,0.06,0.06,0.22,0.22,7
0.46234218545929473,0.0,0.0,0.6527281998980112,0.69,0.27,0.04,0.66,0.13,0.21,0.59,0.41,7
0.3431241655540721,0.13043478260869565,0.0,0.607853136155023,0.63,0.07,0.3,0.69,0.14,0.18,0.5,0.17,3
0.4632768361581921,0.0,0.08,0.510963793982662,0.37,0.22,0.41,0.62,0.24,0.14,0.15,0.54,6
0.5305343511450382,0.0,0.0,0.3141254462009179,0.65,0.22,0.13,0.77,0.2,0.03,0.5,0.5,7
0.4617117117117117,0.0,0.89,0.5492095869454361,0.72,0.23,0.05,0.48,0.29,0.23,0.64,0.21,7
0.5454545454545454,0.0,0.0,0.20295767465578787,0.83,0.0,0.17,0.5,0.17,0.33,0.0,0.0,7
0.4784910655195235,0.4864864864864865,0.36,0.6185619581845997,0.64,0.16,0.2,0.73,0.16,0.11,0.36,0.5,1
0.40397672162948595,0.0,0.36,0.5486996430392658,0.63,0.21,0.16,0.71,0.16,0.13,0.0,0.0,7
0.3076923076923077,0.0,0.0,0.26415094339622647,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7
0.3384615384615385,0.0,0.88,0.4033656297807242,0.68,0.26,0.06,0.83,0.05,0.12,0.0,0.0,7
0.375,0.0,0.0,0.30953595104538506,0.83,0.17,0.0,0.17,0.0,0.83,0.0,0.0,7
0.5314091680814941,0.07142857142857142,0.2,0.6073431922488527,0.87,0.02,0.12,0.65,0.06,0.29,0.2,0.53,0
0.4444444444444444,0.0,0.0,0.20601733809280975,0.42,0.0,0.58,0.83,0.17,0.0,0.0,0.0,7
0.6082644628099173,0.42857142857142855,1.06,0.439571647118817,0.95,0.02,0.03,0.71,0.2,0.09,0.73,0.2,7
0.3983957219251337,0.0,0.19,0.6211116777154514,0.77,0.16,0.08,0.7,0.18,0.11,0.0,0.0,7
0.3793103448275862,0.0,0.0,0.1483936766955635,0.18,0.18,0.64,0.91,0.09,0.0,0.0,0.0,7
0.35351089588377727,0.0,0.0,0.7613462519122898,0.5,0.15,0.35,0.76,0.1,0.14,0.0,0.0,7
0.6164383561643836,0.0,0.0,0.5502294747577766,0.71,0.16,0.13,0.59,0.18,0.23,0.5,0.21,1
0.32432432432432434,0.0,0.42,0.6562978072412036,0.86,0.11,0.04,0.76,0.17,0.07,0.2,0.6,7
0.4105378704720088,0.39285714285714285,0.23,0.7072921978582357,0.9,0.04,0.06,0.83,0.12,0.06,0.4,0.44,3
0.46808510638297873,0.0,0.0,0.1963284038755737,0.95,0.05,0.0,0.41,0.09,0.5,0.57,0.14,7
0.5190476190476191,0.0,6.67,0.08975012748597655,0.6,0.17,0.24,0.96,0.03,0.01,0.82,0.18,3
0.4123076923076923,0.14285714285714285,1.15,0.6455889852116268,0.93,0.05,0.01,0.57,0.18,0.25,0.43,0.32,2
0.43488372093023253,0.14893617021276595,0.24,0.6047934727180011,0.79,0.09,0.12,0.72,0.14,0.14,0.44,0.39,7
0.5126475548060708,0.0,0.0,0.3885772565017848,0.48,0.05,0.47,0.97,0.03,0.01,0.47,0.13,6
0.4268292682926829,0.0,0.0,0.5614482406935237,0.37,0.4,0.23,0.74,0.2,0.06,0.0,0.0,7
0.4259818731117825,0.2222222222222222,0.09,0.6068332483426824,0.91,0.03,0.06,0.77,0.17,0.06,0.07,0.36,7
0.3743144424131627,0.36666666666666664,0.07,0.7475777664456911,0.89,0.05,0.06,0.79,0.1,0.11,0.18,0.65,7
0.31568228105906315,0.0,0.3,0.4436511983681795,0.67,0.21,0.12,0.66,0.23,0.11,0.0,0.0,7
0.2655367231638418,0.0,0.0,0.5155532891381949,0.64,0.26,0.11,0.36,0.26,0.38,0.0,0.0,7
0.4125,0.5,0.92,0.3921468638449771,0.64,0.18,0.18,0.65,0.18,0.17,0.0,0.0,7
0.39759036144578314,0.0,0.35,0.706272310045895,0.79,0.01,0.2,0.52,0.12,0.36,0.4,0.6,6
0.3726937269372694,0.2,0.68,0.5420703722590515,0.64,0.21,0.15,0.65,0.25,0.1,0.6,0.4,3
0.42857142857142855,0.0,0.0,0.5181030086690465,0.89,0.11,0.0,0.44,0.56,0.0,0.0,0.0,7
0.20365535248041775,0.0,0.0,0.6216216216216216,0.76,0.15,0.09,0.64,0.18,0.18,0.0,0.0,7
0.4426807760141093,0.16666666666666666,0.29,0.4528301886792453,0.67,0.24,0.09,0.59,0.19,0.22,0.45,0.35,0
0.48292682926829267,0.0,0.0,0.44722080571137185,0.99,0.01,0.0,0.26,0.36,0.37,0.36,0.29,7
0.37894736842105264,0.16666666666666666,0.28,0.4181540030596635,0.72,0.17,0.12,0.57,0.3,0.13,0.5,0.5,5
0.5241935483870968,0.2222222222222222,0.64,0.6155022947475779,0.82,0.1,0.08,0.64,0.19,0.17,0.28,0.44,3
0.5986394557823129,0.0,0.0,0.4135645079041306,0.75,0.1,0.15,0.38,0.27,0.35,0.42,0.42,7
